minute,class,TVC,MQ135,MQ136,MQ2,MQ3,MQ4,MQ5,MQ6,MQ8,MQ9,Temperature,Humidity
1266,acceptable,4.968628628,4.75,6.53,2.7,4.65,0.94,2.13,3.96,1.99,6.9,31.3,99.9
1267,acceptable,4.968628628,4.63,6.53,2.68,4.63,0.96,2.06,4.28,1.94,6.87,31.2,99.9
1268,acceptable,4.968628628,4.57,6.45,2.67,4.6,0.92,1.99,4.15,1.86,6.9,31.2,99.9
1269,acceptable,4.968628628,4.59,6.55,2.7,4.67,0.96,2,4.2,1.94,6.9,31.2,99.9
1270,acceptable,4.968628628,4.57,6.55,2.68,4.69,0.93,2.1,4.75,1.98,6.93,31.2,99.9
1271,acceptable,4.968628628,4.63,6.47,3.14,4.69,0.95,2.04,4.24,1.94,6.93,31.2,99.9
1272,acceptable,4.968628628,4.67,6.58,2.65,4.67,0.91,2.13,4.26,1.98,6.9,31.2,99.9
1273,acceptable,4.968628628,4.84,6.37,2.7,4.73,0.94,2.16,4.44,2.04,6.99,31.3,99.9
1274,acceptable,4.968628628,4.5,6.45,2.62,4.4,0.9,1.98,4.46,1.9,6.65,31.2,99.9
1275,acceptable,4.968628628,4.63,6.42,2.68,4.63,0.92,2,4.37,1.91,6.9,31.2,99.9
1276,acceptable,4.968628628,4.59,6.45,2.68,4.63,0.92,2.03,4.22,1.91,6.87,31.2,99.9
1277,acceptable,4.968628628,4.69,6.53,2.7,4.67,0.92,2.06,4.22,1.95,6.9,31.2,99.9
1278,acceptable,4.968628628,4.71,6.53,2.68,4.69,0.92,2.06,3.62,1.9,6.9,31.2,99.9
1279,acceptable,4.968628628,4.71,6.5,2.68,4.69,0.91,2.03,4.22,1.88,6.85,31.2,99.9
1280,acceptable,4.968628628,4.73,6.5,2.67,4.67,0.93,2.04,4.83,1.88,6.93,31.2,99.9
1281,acceptable,4.968628628,4.75,6.26,2.7,4.6,0.94,2.03,4.87,1.9,6.93,31.2,99.9
1282,acceptable,4.968628628,4.71,5.64,2.68,4.58,0.93,2.1,3.67,1.95,6.93,31.2,99.9
1283,acceptable,4.968628628,4.78,5.6,2.65,4.67,0.92,2.13,4.79,1.95,7.07,31.2,99.9
1284,acceptable,4.968628628,4.91,5.62,2.68,4.67,0.94,2.09,4.48,2.01,6.82,31.2,99.9
1285,acceptable,4.968628628,4.99,5.57,2.68,4.67,0.93,2.14,4.24,2.08,6.9,31.2,99.9
1286,acceptable,4.968628628,5.06,5.6,2.7,4.65,0.95,2.14,4.33,2.11,6.96,31.2,99.9
1287,acceptable,4.968628628,4.88,5.69,2.7,4.58,0.92,2.03,4.26,1.98,6.9,31.2,99.9
1288,acceptable,4.968628628,4.91,5.57,2.7,4.63,0.94,2.07,3.87,2.02,6.87,31.2,99.9
1289,acceptable,4.968628628,4.88,5.67,2.68,4.63,0.93,1.99,3.99,1.95,6.99,31.2,99.9
1290,acceptable,4.968628628,4.97,5.62,2.72,4.71,0.94,2.09,4.81,2.02,6.93,31.2,99.9
1291,acceptable,4.968628628,4.99,6.53,2.72,4.69,0.92,2.16,4.2,2.05,7.01,31.2,99.9
1292,acceptable,4.968628628,4.86,6.66,2.72,4.67,0.95,2.06,4.11,1.95,6.96,31.2,99.9
1293,acceptable,4.968628628,4.84,6.66,2.73,4.71,0.96,2.11,4.37,2.02,6.93,31.2,99.9
1294,acceptable,4.968628628,4.75,6.61,2.72,4.73,0.92,2.13,3.84,2.01,7.01,31.2,99.9
1295,acceptable,4.968628628,4.8,6.53,2.7,4.69,0.93,2.1,4.28,2.01,7.01,31.2,99.9
1296,acceptable,4.968628628,4.73,6.42,2.68,4.65,0.93,2.03,4.29,1.95,6.96,31.2,99.9
1297,acceptable,4.968628628,4.69,6.61,2.7,4.71,0.92,2.07,4.2,2.01,6.96,31.2,99.9
1298,acceptable,4.968628628,4.71,6.63,2.68,4.6,0.93,1.99,4.29,1.87,6.79,31.2,99.9
1299,acceptable,4.968628628,4.73,6.63,2.73,4.69,0.95,2.04,4.19,1.88,6.99,31.2,99.9
1300,acceptable,4.968628628,4.73,6.58,2.72,4.71,0.94,2.02,4.31,1.87,6.96,31.2,99.9
1301,acceptable,4.968628628,4.59,6.66,2.72,4.63,0.94,2.07,3.61,1.97,6.87,31.2,99.9
1302,acceptable,4.968628628,4.69,6.37,2.72,4.63,0.94,2.09,4.13,2.01,6.79,31.2,99.9
1303,acceptable,4.968628628,4.8,6.74,2.7,4.73,0.94,2.16,4.59,2.04,6.99,31.2,99.9
1304,acceptable,4.968628628,4.93,6.74,2.7,4.56,0.95,2.13,4.26,2.08,6.93,31.2,99.9
1305,acceptable,4.968628628,4.71,6.77,2.72,4.44,0.92,1.98,4.1,1.9,6.87,31.2,99.9
1306,acceptable,4.968628628,4.63,6.77,2.65,4.54,0.92,2,3.54,1.91,6.79,31.2,99.9
1307,acceptable,4.968628628,4.75,6.77,2.7,4.67,0.93,2.06,4.1,1.93,6.96,31.2,99.9
1308,acceptable,4.968628628,4.78,6.77,2.83,4.6,1.08,2.07,4.71,1.95,6.93,31.1,99.9
1309,acceptable,4.968628628,4.88,6.8,2.73,4.65,0.94,2.09,4.55,1.99,6.93,31.2,99.9
1310,acceptable,4.968628628,4.88,6.72,2.72,4.71,0.93,2.14,4.55,2.02,6.93,31.1,99.9
1311,acceptable,4.968628628,5.02,6.58,2.75,4.73,0.94,2.17,4.29,2.06,6.99,31.2,99.9
1312,acceptable,4.968628628,5.04,6.66,2.73,4.67,0.97,2.1,4.29,2.01,7.04,31.1,99.9
1313,acceptable,4.968628628,5.08,6.55,2.72,4.69,0.94,2.13,4.37,2.01,7.04,31.1,99.9
1314,acceptable,4.968628628,5.13,6.55,2.73,4.71,0.95,2.06,4.57,1.91,6.99,31.1,99.9
1315,acceptable,4.968628628,5.1,6.42,2.73,4.69,0.95,2.07,3.99,1.93,7.07,31.1,99.9
1316,acceptable,4.968628628,5.06,6.61,2.73,4.71,0.95,2.1,4.24,2.02,7.04,31.1,99.9
1317,acceptable,4.968628628,5.06,6.66,2.72,4.73,0.94,2.16,4.39,2.51,7.01,31.1,99.9
1318,acceptable,4.968628628,4.95,6.32,2.72,4.79,0.94,2.13,4.33,2.87,7.04,31.1,99.9
1319,acceptable,4.968628628,4.97,6.47,2.73,4.71,0.96,2.14,4.33,2.7,7.04,31.1,99.9
1320,acceptable,4.968628628,5.04,6.61,2.75,4.75,0.95,2.17,4.55,2.68,7.07,31.1,99.9
1321,spoiled,5.012627164,5.02,6.58,2.7,4.79,0.94,2.18,4.5,2.73,7.01,31.1,99.9
1322,spoiled,5.012627164,5.02,6.58,2.7,4.81,0.93,2.2,5.17,2.73,7.1,31.1,99.9
1323,spoiled,5.012627164,4.99,6.66,2.73,4.84,0.94,2.17,4.39,2.71,7.1,31.1,99.9
1324,spoiled,5.012627164,4.75,6.69,2.73,4.75,0.96,2.1,4.03,2.48,7.04,31.1,99.9
1325,spoiled,5.012627164,4.71,6.66,2.72,4.81,0.94,2.13,4.13,2.53,7.07,31.1,99.9
1326,spoiled,5.012627164,4.78,6.63,2.7,4.79,0.94,2.14,4.31,2.53,7.07,31.1,99.9
1327,spoiled,5.012627164,4.93,6.74,2.73,4.77,0.95,2.17,3.94,2.59,7.07,31.1,99.9
1328,spoiled,5.012627164,4.99,6.42,2.72,4.77,0.95,2.18,4.2,2.67,7.04,31.1,99.9
1329,spoiled,5.012627164,4.99,6.74,2.72,4.75,0.96,2.17,4.85,2.68,6.93,31.1,99.9
1330,spoiled,5.012627164,4.93,6.63,2.73,4.79,0.94,2.16,4.03,2.6,6.99,31.1,99.9
1331,spoiled,5.012627164,4.93,6.61,2.75,4.77,0.96,2.02,4.19,2.39,7.01,31.2,99.9
1332,spoiled,5.012627164,4.93,6.66,2.72,4.81,0.94,2.14,4.44,2.59,7.04,31.1,99.9
1333,spoiled,5.012627164,5.02,6.66,2.75,4.77,0.95,2.09,4.81,2.59,7.01,31.1,99.9
1334,spoiled,5.012627164,4.86,6.63,2.72,4.79,0.93,2.16,4.83,2.57,7.1,31.1,99.9
1335,spoiled,5.012627164,4.93,6.47,2.73,4.79,0.95,2.13,4.17,2.62,7.07,31.1,99.9
1336,spoiled,5.012627164,5.04,6.69,2.73,4.84,0.95,2.18,5.17,2.7,7.04,31.1,99.9
1337,spoiled,5.012627164,5.08,6.69,2.76,4.84,0.95,2.21,5.03,2.71,7.13,31,99.9
1338,spoiled,5.012627164,5.19,6.5,2.76,4.86,0.96,2.2,4.81,2.81,7.07,31.1,99.9
1339,spoiled,5.012627164,4.93,6.66,2.72,4.65,0.95,2.03,4.77,2.47,7.1,31.1,99.9
1340,spoiled,5.012627164,4.97,6.63,2.72,4.73,0.96,2.07,4.48,2.53,6.99,31.1,99.9
1341,spoiled,5.012627164,5.04,6.72,2.75,4.84,0.96,2.14,4.59,2.63,7.16,31.1,99.9
1342,spoiled,5.012627164,5.1,6.47,2.73,4.86,0.93,2.16,3.92,2.47,7.16,31,99.9
1343,spoiled,5.012627164,5.1,6.42,2.76,4.81,0.97,2.14,4.5,2.54,7.07,31.1,99.9
1344,spoiled,5.012627164,5.02,6.42,2.75,4.86,0.95,2.2,4.37,2.6,7.1,31.1,99.9
1345,spoiled,5.012627164,4.97,6.39,2.75,4.86,0.96,2.2,4.69,2.51,7.1,31.1,99.9
1346,spoiled,5.012627164,5.02,6.39,2.73,4.84,0.95,2.21,4.46,2.5,7.16,31.1,99.9
1347,spoiled,5.012627164,5.1,6.66,2.76,4.86,0.97,2.18,4.13,2.57,7.13,31,99.9
1348,spoiled,5.012627164,5.19,6.58,2.75,4.88,0.95,2.24,5.07,2.65,7.13,31,99.9
1349,spoiled,5.012627164,5.19,6.58,2.76,4.9,0.95,2.03,3.81,2.21,7.19,31.1,99.9
1350,spoiled,5.012627164,5.13,6.61,2.72,4.84,0.95,2.11,4.4,2.32,7.22,31.1,99.9
1351,spoiled,5.012627164,5.17,6.61,2.76,4.86,0.97,2.16,4.95,2.44,7.19,31.1,99.9
1352,spoiled,5.012627164,5.08,6.45,2.73,4.86,0.94,2.17,4.4,2.47,7.19,31,99.9
1353,spoiled,5.012627164,5.04,6.69,2.76,4.88,0.95,2.17,4.44,2.35,7.19,31,99.9
1354,spoiled,5.012627164,5.08,6.66,2.78,4.84,0.97,2.16,5.13,2.41,7.16,31.1,99.9
1355,spoiled,5.012627164,5.17,6.66,2.73,4.81,0.93,2.21,4.46,2.51,7.19,31,99.9
1356,spoiled,5.012627164,5.19,6.72,2.75,4.88,0.95,2.06,4.46,2.31,7.19,31,99.9
1357,spoiled,5.012627164,5.17,6.09,2.76,4.77,0.96,2.13,5.17,2.34,7.22,31,99.9
1358,spoiled,5.012627164,5.15,6.66,2.8,4.86,0.96,2.17,4.5,2.42,7.13,31.1,99.9
1359,spoiled,5.012627164,5.17,6.74,2.8,4.86,0.95,2.18,4.5,2.41,7.16,31.1,99.9
1360,spoiled,5.012627164,4.88,6.66,2.75,4.6,0.96,2.07,4.48,2.22,7.13,31.1,99.9
1361,spoiled,5.012627164,4.88,6.72,2.73,4.73,0.93,2.09,4.4,2.12,7.19,31.1,99.9
1362,spoiled,5.012627164,4.8,6.72,2.75,4.79,0.94,2.11,4.33,2.21,7.16,31.1,99.9
1363,spoiled,5.012627164,4.86,6.45,2.75,4.79,0.94,2.13,4.44,2.23,7.1,31.1,99.9
1364,spoiled,5.012627164,4.8,6.72,2.75,4.32,0.94,2.16,4.57,2.19,7.07,31.1,99.9
1365,spoiled,5.012627164,4.82,6.63,2.76,4.84,0.96,2.1,4.06,2.12,7.16,31.1,99.9
1366,spoiled,5.012627164,4.86,6.69,2.76,4.79,0.95,2.04,5.01,2.09,7.16,31.1,99.9
1367,spoiled,5.012627164,4.95,6.42,2.76,4.81,0.96,2.09,4.17,2.16,7.13,31.1,99.9
1368,spoiled,5.012627164,4.97,6.19,2.75,4.84,0.94,2.16,4.22,2.23,7.19,31.1,99.9
1369,spoiled,5.012627164,5.06,6.58,2.76,4.81,0.95,2.02,4.4,2.11,7.19,31.1,99.9
1370,spoiled,5.012627164,4.99,6.69,2.75,4.86,0.94,2.1,4.13,2.15,7.36,31.1,99.9
1371,spoiled,5.012627164,5.06,6.21,2.76,4.86,0.96,2.16,4.48,2.19,7.16,31.1,99.9
1372,spoiled,5.012627164,5.08,6.39,2.75,4.81,0.95,2.16,4.11,2.16,7.13,31.1,99.9
1373,spoiled,5.012627164,5.04,6.42,2.8,4.86,0.96,2.17,4.5,2.16,7.13,31.1,99.9
1374,spoiled,5.012627164,5.02,6.19,2.76,4.9,0.94,2.17,4.01,2.12,7.22,31.1,99.9
1375,spoiled,5.012627164,4.93,6.34,2.75,4.84,0.94,2.16,4.01,2.09,7.13,31.1,99.9
1376,spoiled,5.012627164,4.93,6.5,2.78,4.9,0.95,2.17,4.48,2.12,7.19,31.1,99.9
1377,spoiled,5.012627164,5.04,6.61,2.78,4.88,0.97,2.16,5.09,2.16,7.22,31.1,99.9
1378,spoiled,5.012627164,5.06,6.55,2.8,4.88,0.97,2.16,4.93,2.21,7.19,31.1,99.9
1379,spoiled,5.012627164,5.08,6.16,2.76,4.86,0.95,2.07,4.26,1.9,7.19,31.1,99.9
1380,spoiled,5.012627164,4.93,6.32,2.78,4.88,0.96,2.07,4.08,2.01,7.13,31.1,99.9
1381,spoiled,5.044409111,4.75,5.86,2.76,4.84,0.96,2.06,4.89,2.02,7.13,31.2,99.9
1382,spoiled,5.044409111,4.73,6.61,2.75,4.81,0.94,2.1,4.29,2.05,7.07,31.1,99.9
1383,spoiled,5.044409111,4.69,6.5,2.68,4.67,0.93,2.04,4.39,2.01,6.9,31.2,99.9
1384,spoiled,5.044409111,4.78,6.45,2.75,4.81,0.97,2.1,4.69,1.98,7.13,31.2,99.9
1385,spoiled,5.044409111,4.75,6.37,2.75,4.88,0.95,2.1,4.28,2.04,7.1,31.2,99.9
1386,spoiled,5.044409111,4.84,6.61,2.8,4.9,0.98,2.11,5.03,2.08,7.1,31.2,99.9
1387,spoiled,5.044409111,4.8,6.61,2.8,4.9,0.94,1.99,4.26,1.99,7.19,31.2,99.9
1388,spoiled,5.044409111,4.93,6.55,2.76,4.84,0.97,2.1,4.26,2.06,7.16,31.2,99.9
1389,spoiled,5.044409111,4.97,6.37,2.76,4.88,0.94,2.16,4.52,2.12,7.16,31.2,99.9
1390,spoiled,5.044409111,4.84,6.42,2.78,4.84,0.94,2.11,4.55,2.05,7.16,31.2,99.9
1391,spoiled,5.044409111,4.69,6.5,2.68,4.67,0.93,2.04,4.4,1.95,6.87,31.2,99.9
1392,spoiled,5.044409111,4.8,6.5,2.75,4.81,0.94,2.1,4.29,2.04,7.07,31.2,99.9
1393,spoiled,5.044409111,4.93,6.55,2.78,4.88,0.96,2.14,3.82,2.08,7.1,31.2,99.9
1394,spoiled,5.044409111,4.93,6.5,2.76,4.6,0.96,2.03,4.1,2.04,7.1,31.2,99.9
1395,spoiled,5.044409111,4.61,6.39,2.89,5.07,0.96,2,3.69,1.99,7.07,31.2,99.9
1396,spoiled,5.044409111,4.91,5.5,2.8,4.81,0.96,2.07,3.91,2.06,7.07,31.2,99.9
1397,spoiled,5.044409111,4.99,5.62,2.78,4.79,0.97,2.13,4.26,2.13,7.07,31.2,99.9
1398,spoiled,5.044409111,5.06,5.55,2.76,4.88,0.95,2.14,4.79,2.15,7.07,31.2,99.9
1399,spoiled,5.044409111,5.1,5.57,2.78,4.86,0.94,2.1,4.42,2.11,7.1,31.2,99.9
1400,spoiled,5.044409111,5.08,5.48,2.76,4.81,0.95,2.14,3.99,2.08,7.13,31.2,99.9
1401,spoiled,5.044409111,4.88,5.5,2.73,4.81,0.92,2.09,4.06,1.98,7.07,31.2,99.9
1402,spoiled,5.044409111,4.93,5.45,2.76,4.84,0.94,2.11,4.29,2.01,7.13,31.2,99.9
1403,spoiled,5.044409111,4.95,5.5,2.76,4.69,0.95,2.04,3.72,1.99,7.13,31.2,99.9
1404,spoiled,5.044409111,4.88,5.48,2.75,4.81,0.94,2.1,4.24,2.01,7.07,31.2,99.9
1405,spoiled,5.044409111,4.95,5.45,2.75,4.81,0.95,2.1,4.28,2.02,7.13,31.3,99.9
1406,spoiled,5.044409111,4.91,5.43,2.78,4.88,0.94,2.11,4.71,2.04,7.16,31.3,99.9
1407,spoiled,5.044409111,4.95,5.48,2.76,4.86,0.94,2.09,4.29,2.04,7.27,31.3,99.9
1408,spoiled,5.044409111,4.93,5.6,2.75,4.81,0.92,2.11,4.19,2.04,7.07,31.3,99.9
1409,spoiled,5.044409111,5.04,5.45,2.75,4.6,0.95,2.1,4.19,2.08,7.13,31.4,99.9
1410,spoiled,5.044409111,4.84,5.45,2.75,4.56,0.94,1.99,4.69,2.01,7.04,31.4,99.9
1411,spoiled,5.044409111,4.88,5.41,2.75,4.77,0.94,2.09,4.22,2.06,7.01,31.4,99.9
1412,spoiled,5.044409111,4.95,5.45,2.76,4.71,0.96,2.02,4.2,2.01,7.07,31.4,99.9
1413,spoiled,5.044409111,4.97,5.38,2.76,4.77,0.94,2.07,4.17,2.02,7.04,31.4,99.9
1414,spoiled,5.044409111,4.97,5.43,2.75,4.65,0.93,2.11,4.5,2.08,7.1,31.4,99.9
1415,spoiled,5.044409111,4.93,5.41,2.8,4.75,0.96,2.04,4.29,2.02,7.1,31.4,99.9
1416,spoiled,5.044409111,4.95,5.48,2.75,4.79,0.93,2.1,4.01,2.05,7.07,31.4,99.9
1417,spoiled,5.044409111,5.08,5.48,2.75,4.81,0.93,2.11,3.72,2.08,7.07,31.4,99.9
1418,spoiled,5.044409111,5.13,5.48,2.8,4.77,0.96,2.11,4.01,2.15,7.04,31.4,99.9
1419,spoiled,5.044409111,5.02,5.55,2.8,4.84,0.97,2.11,4.35,2.13,7.07,31.4,99.9
1420,spoiled,5.044409111,5.06,5.55,2.8,4.81,0.96,2.11,4.2,2.13,7.04,31.5,99.9
1421,spoiled,5.044409111,4.99,5.55,2.72,4.71,0.95,2,3.94,2.04,6.93,31.5,99.9
1422,spoiled,5.044409111,5.13,5.6,2.76,4.81,0.96,2.11,4.4,2.11,7.07,31.5,99.9
1423,spoiled,5.044409111,5.24,5.57,2.76,4.81,0.97,2.07,4.5,2.09,7.07,31.5,99.9
1424,spoiled,5.044409111,5.1,5.57,2.78,4.88,0.94,2.16,4.44,2.12,7.13,31.5,99.9
1425,spoiled,5.044409111,5.02,5.57,2.76,4.88,0.96,2.14,4.63,2.11,7.16,31.5,99.9
1426,spoiled,5.044409111,5.02,5.72,2.76,4.88,0.94,2.11,4.61,1.95,7.13,31.5,99.9
1427,spoiled,5.044409111,5.13,5.76,2.76,4.84,0.96,2.11,4.11,2.08,7.16,31.5,99.9
1428,spoiled,5.044409111,5.13,6.77,2.8,4.84,0.95,2.11,3.89,2.01,7.13,31.5,99.9
1429,spoiled,5.044409111,4.88,6.06,2.75,4.69,0.94,2.1,4.73,2.04,7.07,31.6,99.9
1430,spoiled,5.044409111,4.97,6.83,2.73,4.77,0.95,2.13,4.13,2.11,7.04,31.6,99.9
1431,spoiled,5.044409111,5.06,6.74,2.78,4.86,0.94,2.09,3.61,1.98,7.13,31.6,99.9
1432,spoiled,5.044409111,5.08,6.19,2.76,4.81,0.94,2.1,3.66,1.99,7.1,31.6,99.9
1433,spoiled,5.044409111,5.15,6.19,2.78,4.84,0.96,2.11,3.87,2.11,7.13,31.6,99.9
1434,spoiled,5.044409111,5.17,6.74,2.75,4.81,0.95,2.18,4.11,2.19,7.04,31.6,99.9
1435,spoiled,5.044409111,5.04,6.63,2.72,4.71,0.92,2.14,3.89,2.16,6.87,31.6,99.9
1436,spoiled,5.044409111,5.02,6.94,2.75,4.81,0.93,2.17,4.61,2.13,7.07,31.7,99.9
1437,spoiled,5.044409111,5.02,6.88,2.76,4.79,0.96,2.11,4.11,2.11,7.16,31.7,99.9
1438,spoiled,5.044409111,5.1,6.77,2.78,4.79,0.97,2.13,4.13,2.13,7.1,31.7,99.9
1439,spoiled,5.044409111,5.08,6.91,2.75,4.79,0.94,2.16,4.15,2.16,7.1,31.7,99.9
1440,spoiled,5.044409111,4.88,6.85,2.75,4.6,0.93,2.07,3.97,2.04,7.1,31.7,99.9
1441,spoiled,5.057636416,4.93,6.66,2.8,4.67,0.94,2.11,4.01,2.09,7.04,31.7,99.9
1442,spoiled,5.057636416,4.97,6.88,2.75,4.65,0.95,2.07,4.5,2.08,7.1,31.7,99.9
1443,spoiled,5.057636416,5.06,6.83,2.76,4.75,0.97,2.1,4.13,2.08,7.1,31.7,99.9
1444,spoiled,5.057636416,4.93,6.85,2.78,4.52,0.95,2.1,4.48,2.05,7.07,31.7,99.9
1445,spoiled,5.057636416,4.97,6.8,2.78,4.79,0.95,2.07,3.67,2.09,7.04,31.7,99.9
1446,spoiled,5.057636416,4.95,6.85,2.76,4.75,0.94,2.07,4.46,2.09,7.07,31.7,99.9
1447,spoiled,5.057636416,4.99,6.88,2.76,4.77,0.94,2.1,4.28,2.11,7.01,31.7,99.9
1448,spoiled,5.057636416,4.97,6.88,2.76,4.84,0.93,2.03,3.91,2.01,7.1,31.7,99.9
1449,spoiled,5.057636416,5.1,6.88,2.76,4.79,0.96,2.09,4.15,2.11,7.01,31.8,99.9
1450,spoiled,5.057636416,5.17,6.85,2.76,4.81,0.94,2.11,4.04,2.13,7.1,31.8,99.9
1451,spoiled,5.057636416,5.17,6.91,2.75,4.84,0.93,2.14,3.96,2.13,7.07,31.8,99.9
1452,spoiled,5.057636416,5.17,6.85,2.7,4.67,0.93,2.13,3.96,2.16,6.93,31.8,99.9
1453,spoiled,5.057636416,5.13,6.83,2.75,4.81,0.95,2.09,4.04,2.06,7.04,31.8,99.9
1454,spoiled,5.057636416,5.06,6.85,2.76,4.86,0.94,2.14,4.37,2.08,7.13,31.9,99.9
1455,spoiled,5.057636416,5.19,6.88,2.78,4.86,0.96,2.16,3.72,2.15,7.13,31.9,99.9
1456,spoiled,5.057636416,5.08,6.91,2.76,4.86,0.93,2.14,4.26,2.16,7.04,31.9,99.9
1457,spoiled,5.057636416,4.99,6.88,2.75,4.81,0.95,2.13,4.01,2.11,7.04,31.9,99.9
1458,spoiled,5.057636416,5.04,6.94,2.76,4.86,0.94,2.14,3.96,2.08,7.13,31.9,99.9
1459,spoiled,5.057636416,5.15,6.88,2.76,4.84,0.96,2.16,3.99,2.15,7.13,31.9,99.9
1460,spoiled,5.057636416,5.17,6.88,2.76,4.86,0.93,2,3.46,2.11,7.1,32,99.9
1461,spoiled,5.057636416,5.1,6.91,2.75,4.86,0.94,2.07,3.77,2.05,7.1,32,99.9
1462,spoiled,5.057636416,5.15,6.83,2.78,4.84,0.97,2.11,3.82,2.12,7.07,32,99.9
1463,spoiled,5.057636416,5.02,6.94,2.76,4.81,0.95,2.13,4.03,2.13,7.13,32,99.9
1464,spoiled,5.057636416,4.91,6.94,2.75,4.84,0.93,2.11,4.42,2.06,7.1,32,99.9
1465,spoiled,5.057636416,5.04,6.99,2.76,4.77,0.95,2.07,4.2,2.05,7.16,32,99.9
1466,spoiled,5.057636416,4.97,7.02,2.76,4.75,0.96,2.03,3.72,1.99,7.07,32,99.9
1467,spoiled,5.057636416,4.95,6.99,2.73,4.77,0.95,2.07,3.74,2.05,7.1,32.1,99.9
1468,spoiled,5.057636416,5.1,6.99,2.76,4.81,0.97,2.07,3.84,2.11,7.04,32.1,99.9
1469,spoiled,5.057636416,5.08,7.05,2.78,4.84,0.96,2.1,4.19,2.13,7.07,32.1,99.9
1470,spoiled,5.057636416,5.13,7.02,2.76,4.84,0.97,2.13,3.81,2.15,7.13,32.1,99.9
1471,spoiled,5.057636416,5.13,7.05,2.75,4.81,0.95,2.13,4.19,2.05,7.04,32.1,99.9
1472,spoiled,5.057636416,5.1,6.99,2.78,4.79,0.97,2.1,3.84,2.08,7.13,32.1,99.9
1473,spoiled,5.057636416,4.93,6.91,2.7,4.73,0.92,2.09,3.64,2.09,6.85,32.1,99.9
1474,spoiled,5.057636416,5.1,6.97,2.78,4.88,0.96,2.17,3.76,2.13,7.07,32.1,99.9
1475,spoiled,5.057636416,5.13,6.88,2.78,4.84,0.98,2.14,4.06,2.23,7.13,32.1,99.9
1476,spoiled,5.057636416,5.24,6.94,2.78,4.86,0.98,2.18,4.39,2.26,7.07,32.1,99.9
1477,spoiled,5.057636416,5.24,6.91,2.76,4.84,0.95,2.09,3.71,1.93,7.1,32.1,99.9
1478,spoiled,5.057636416,5.24,6.94,2.78,4.09,0.97,2.06,3.86,1.97,7.1,32.2,99.9
1479,spoiled,5.057636416,5.24,6.97,2.78,4.88,0.95,2.11,3.89,2.06,7.16,32.2,99.9
1480,spoiled,5.057636416,5.17,6.94,2.76,4.42,0.97,2.07,3.86,2.08,7.16,32.2,99.9
1481,spoiled,5.057636416,5.13,6.94,2.8,4.81,0.95,2.09,3.42,2.05,7.13,32.2,99.9
1482,spoiled,5.057636416,4.91,6.91,2.75,4.79,0.97,2.07,3.97,1.99,7.1,32.2,99.9
1483,spoiled,5.057636416,4.95,6.97,2.76,4.84,0.94,2.09,3.86,2.01,7.1,32.3,99.9
1484,spoiled,5.057636416,5.04,6.99,2.76,4.81,0.97,2.1,3.81,2.11,7.04,32.3,99.9
1485,spoiled,5.057636416,5.02,6.97,2.76,4.86,0.94,2.13,3.67,2.08,7.1,32.3,99.9
1486,spoiled,5.057636416,5.1,6.97,2.78,4.86,0.96,2.14,3.74,2.12,7.04,32.3,99.9
1487,spoiled,5.057636416,5.15,6.97,2.8,4.81,0.97,2.04,3.84,2.05,7.04,32.3,99.9
1488,spoiled,5.057636416,5.22,6.94,2.76,4.81,0.96,2.11,4.03,2.09,7.04,32.3,99.9
1489,spoiled,5.057636416,5.26,6.94,2.78,4.79,0.97,2.13,4.1,2.13,7.07,32.3,99.9
1490,spoiled,5.057636416,5.04,6.88,2.72,4.69,0.93,2.09,4.01,2.06,6.9,32.4,99.9
1491,spoiled,5.057636416,5.15,6.77,2.76,4.84,0.95,2.16,4.01,2.21,7.04,32.4,99.9
1492,spoiled,5.057636416,5.06,6.83,2.72,4.81,0.94,2.21,4.15,2.7,6.85,32.4,99.9
1493,spoiled,5.057636416,5.28,6.8,2.76,4.84,0.99,2.27,4.13,2.54,7.04,32.4,99.9
1494,spoiled,5.057636416,5.42,6.85,2.78,5.03,0.98,2.07,3.72,2.23,7.16,32.4,99.9
1495,spoiled,5.057636416,5.35,6.85,2.78,4.81,0.99,2.11,3.92,2.16,7.16,32.4,99.9
1496,spoiled,5.057636416,5.31,6.83,2.76,4.92,0.98,2.14,4.22,2.18,7.16,32.5,99.9
1497,spoiled,5.057636416,5.26,6.83,2.78,5.01,0.98,2.21,4.19,2.22,7.07,32.5,99.9
1498,spoiled,5.057636416,5.26,6.91,2.78,4.99,0.96,2.2,3.89,2.23,7.1,32.5,99.9
1499,spoiled,5.057636416,5.33,6.99,2.8,5.01,0.98,2.17,3.82,2.22,7.1,32.5,99.9
1500,spoiled,5.057636416,5.28,6.85,2.78,4.99,0.97,2.21,3.91,2.22,7.1,32.6,99.9
1501,spoiled,5.061562345,5.33,6.85,2.8,4.94,0.97,2.11,3.66,2.12,7.16,32.6,99.9
1502,spoiled,5.061562345,5.28,6.85,2.8,4.99,0.95,2.17,4.1,2.11,7.13,32.6,99.9
1503,spoiled,5.061562345,5.31,6.83,2.78,4.03,0.94,2.2,3.79,2.15,7.16,32.6,99.9
1504,spoiled,5.061562345,5.31,6.85,2.76,4.9,0.95,2.21,3.81,2.18,7.07,32.6,99.9
1505,spoiled,5.061562345,5.31,6.88,2.8,4.9,0.96,2.13,3.87,2.11,7.1,32.6,99.9
1506,spoiled,5.061562345,5.13,6.85,2.76,4.81,0.94,2.02,3.94,1.97,7.1,32.6,99.9
